epoch,train_loss,val_strict_i2t_R@1,val_strict_t2i_R@1,val_strict_i2t_R@5,val_strict_t2i_R@5,val_template_i2t_R@1,val_template_t2i_R@1,val_template_i2t_R@5,val_template_t2i_R@5,is_best,time_seconds
21,3.1893813346076296,0.010445682451253482,0.011142061281337047,0.056406685236768804,0.0584958217270195,0.6016713091922006,0.8927576601671309,0.7381615598885793,0.9686629526462396,False,0.1508958339691162
22,3.1674525301603698,0.008356545961002786,0.012534818941504178,0.05013927576601671,0.052924791086350974,0.6908077994428969,0.8015320334261838,0.7806406685236769,0.9651810584958217,True,0.1505129337310791
23,3.1880548647323104,0.008356545961002786,0.009749303621169917,0.04456824512534819,0.05362116991643454,0.6573816155988857,0.8941504178272981,0.7764623955431755,0.9512534818941504,False,0.14597249031066895
24,3.1614553697653585,0.011838440111420613,0.013231197771587743,0.04805013927576602,0.0584958217270195,0.6107242339832869,0.9143454038997214,0.7395543175487466,0.9533426183844012,False,0.14708590507507324
25,3.143965179668838,0.010445682451253482,0.012534818941504178,0.04387186629526462,0.054317548746518104,0.6880222841225627,0.846100278551532,0.7785515320334262,0.9603064066852368,False,0.14603948593139648
26,3.155507658506585,0.008356545961002786,0.011838440111420613,0.04735376044568245,0.05501392757660167,0.6782729805013927,0.862116991643454,0.7987465181058496,0.9491643454038997,False,0.1453077793121338
27,3.1395447866216126,0.006267409470752089,0.012534818941504178,0.04874651810584958,0.05362116991643454,0.6441504178272981,0.846100278551532,0.770891364902507,0.9519498607242339,False,0.1459190845489502
28,3.1616149140162833,0.008356545961002786,0.013231197771587743,0.04387186629526462,0.057103064066852366,0.6782729805013927,0.8739554317548747,0.7931754874651811,0.9554317548746518,False,0.14876103401184082
29,3.111163176489263,0.006963788300835654,0.009052924791086351,0.0383008356545961,0.054317548746518104,0.6615598885793872,0.8203342618384402,0.7583565459610028,0.9547353760445683,False,0.14748692512512207
30,3.1230089038666233,0.008356545961002786,0.012534818941504178,0.04526462395543175,0.05222841225626741,0.6866295264623955,0.8746518105849582,0.7987465181058496,0.9603064066852368,False,0.14193248748779297
31,3.119138956255862,0.006267409470752089,0.009052924791086351,0.03690807799442897,0.059192200557103065,0.7228412256267409,0.8356545961002786,0.7903899721448467,0.9603064066852368,True,0.14386630058288574
32,3.1075182629799145,0.006963788300835654,0.006267409470752089,0.0403899721448468,0.04874651810584958,0.6643454038997214,0.8161559888579387,0.7764623955431755,0.9519498607242339,False,0.14558029174804688
33,3.0750135242455614,0.006963788300835654,0.006963788300835654,0.04108635097493036,0.05013927576601671,0.6511142061281338,0.8802228412256268,0.7674094707520891,0.9575208913649025,False,0.14112067222595215
34,3.0832589451253822,0.006963788300835654,0.009749303621169917,0.04178272980501393,0.052924791086350974,0.6706128133704735,0.8739554317548747,0.7903899721448467,0.9589136490250696,False,0.14639663696289062
35,3.049197508406803,0.009052924791086351,0.009749303621169917,0.04665738161559889,0.054317548746518104,0.6782729805013927,0.8342618384401114,0.7896935933147632,0.9665738161559888,False,0.14782238006591797
36,3.02944818988712,0.009052924791086351,0.011838440111420613,0.04317548746518106,0.052924791086350974,0.6901114206128134,0.8871866295264624,0.7938718662952646,0.9547353760445683,False,0.15178942680358887
37,3.048911567077887,0.012534818941504178,0.009749303621169917,0.04735376044568245,0.04456824512534819,0.6344011142061281,0.8467966573816156,0.7736768802228412,0.9533426183844012,False,0.1453547477722168
38,3.016590732637228,0.010445682451253482,0.013927576601671309,0.04387186629526462,0.04944289693593315,0.7026462395543176,0.866991643454039,0.8071030640668524,0.958217270194986,False,0.15332627296447754
39,3.0092561278057635,0.006963788300835654,0.009052924791086351,0.0403899721448468,0.056406685236768804,0.7096100278551533,0.8098885793871866,0.8057103064066853,0.9616991643454039,False,0.15741205215454102
40,2.994946388438279,0.00766016713091922,0.010445682451253482,0.0383008356545961,0.059192200557103065,0.6949860724233984,0.8676880222841226,0.8119777158774373,0.9554317548746518,False,0.1537463665008545
41,2.9829059721749793,0.00766016713091922,0.009052924791086351,0.04178272980501393,0.04665738161559889,0.6323119777158774,0.8683844011142061,0.7931754874651811,0.9596100278551533,False,0.14410161972045898
