split,metric,mean,std,median,min,max,n_seeds,values
val,accuracy,0.5283194057567316,0.025646539725847572,0.5243732590529248,0.504874651810585,0.5557103064066853,3,"0.5244,0.5049,0.5557"
val,accuracy_calibrated,0.5283194057567316,0.025646539725847572,0.5243732590529248,0.504874651810585,0.5557103064066853,3,"0.5244,0.5049,0.5557"
val,amb_c1_c5_c6_internal,0.3351851851851852,0.0210788008108004,0.3388888888888889,0.3125,0.3541666666666667,3,"0.3389,0.3542,0.3125"
val,amb_c2_recall,0.7375000000000002,0.02886751345948125,0.7541666666666667,0.7041666666666667,0.7541666666666667,3,"0.7542,0.7042,0.7542"
val,amb_c3_c4_pair,0.3004201680672269,0.02581555825093381,0.2899159663865546,0.2815126050420168,0.3298319327731092,3,"0.2899,0.2815,0.3298"
val,amb_c3_to_c2_absorb,0.16875871687587166,0.05231520037241574,0.1924686192468619,0.1087866108786611,0.205020920502092,3,"0.2050,0.1925,0.1088"
val,amb_c4_to_c2_absorb,0.060478199718706,0.020813851739731003,0.050632911392405,0.0464135021097046,0.0843881856540084,3,"0.0844,0.0506,0.0464"
val,attention_entropy_mean,2.7158618768056235,0.12184459316175951,2.759725332260132,2.578158378601074,2.809701919555664,3,"2.8097,2.7597,2.5782"
val,balanced_accuracy,0.5282384432329059,0.025565575020405466,0.5242921117543135,0.5048754988323291,0.5555477191120753,3,"0.5243,0.5049,0.5555"
val,balanced_accuracy_calibrated,0.5282384432329059,0.025565575020405466,0.5242921117543135,0.5048754988323291,0.5555477191120753,3,"0.5243,0.5049,0.5555"
val,brier_multiclass,0.6209335732911611,0.023933649351590456,0.6208398918832551,0.5970469021522974,0.6449139258379307,3,"0.6208,0.6449,0.5970"
val,brier_multiclass_calibrated,0.5825108430182634,0.0237707683109605,0.584356884958885,0.557870876145108,0.6053047679507975,3,"0.5844,0.6053,0.5579"
val,ece_15bin,0.15686691312695278,0.005178021419427596,0.153960491953454,0.1537950333508774,0.1628452140765269,3,"0.1540,0.1628,0.1538"
val,ece_15bin_calibrated,0.03214316023729857,0.013410717851761837,0.0255710385470005,0.0232862080434404,0.0475722341214548,3,"0.0476,0.0256,0.0233"
val,f1_C1,0.568806269928404,0.06804303801845883,0.607645875251509,0.4902386117136659,0.608534322820037,3,"0.6085,0.4902,0.6076"
val,f1_C2,0.6990187233102213,0.014897498081593078,0.6988416988416989,0.6842105263157895,0.7140039447731755,3,"0.6988,0.6842,0.7140"
val,f1_C3,0.48500794553818066,0.037339522181001686,0.4719101123595505,0.455981941309255,0.5271317829457365,3,"0.4560,0.4719,0.5271"
val,f1_C4,0.43406762659001036,0.009831126785202303,0.4328657314629258,0.4248927038626609,0.4444444444444444,3,"0.4329,0.4444,0.4249"
val,f1_C5,0.40578703703703695,0.03889095563291232,0.40625,0.3666666666666666,0.4444444444444444,3,"0.3667,0.4062,0.4444"
val,f1_C6,0.559452389472051,0.030703361717231748,0.5450121654501217,0.5386313465783664,0.5947136563876652,3,"0.5386,0.5450,0.5947"
val,log_loss,1.3098504559409623,0.06441840008727905,1.2963353891372955,1.2532618174239334,1.3799541612616582,3,"1.2963,1.3800,1.2533"
val,log_loss_calibrated,1.125986221291158,0.0535228225686653,1.1278791035589335,1.0715420672785212,1.1785374930360195,3,"1.1279,1.1785,1.0715"
val,macro_f1,0.5253566653126507,0.023717251583630087,0.5169202846131583,0.5070109767139287,0.5521387346108652,3,"0.5169,0.5070,0.5521"
val,macro_f1_calibrated,0.5253566653126507,0.023717251583630087,0.5169202846131583,0.5070109767139287,0.5521387346108652,3,"0.5169,0.5070,0.5521"
val,n,1436.0,0.0,1436.0,1436.0,1436.0,3,"1436.0000,1436.0000,1436.0000"
val,n_calibrated,1436.0,0.0,1436.0,1436.0,1436.0,3,"1436.0000,1436.0000,1436.0000"
val,precision_C1,0.5491186128681527,0.03812203634052345,0.5484949832775919,0.5113122171945701,0.5875486381322957,3,"0.5485,0.5113,0.5875"
val,precision_C2,0.6647786963740518,0.013421004190578926,0.6653543307086615,0.6510791366906474,0.6779026217228464,3,"0.6511,0.6654,0.6779"
val,precision_C3,0.49859383544054703,0.009844095346880969,0.4950980392156863,0.4909747292418772,0.5097087378640777,3,"0.4951,0.5097,0.4910"
val,precision_C4,0.41185126398800187,0.020646771240668545,0.4122137404580153,0.391025641025641,0.4323144104803493,3,"0.4122,0.3910,0.4323"
val,precision_C5,0.43884974548362,0.05990075893712023,0.4301675977653631,0.3837638376383764,0.5026178010471204,3,"0.4302,0.3838,0.5026"
val,precision_C6,0.6163877417952619,0.04174420628830926,0.627906976744186,0.5700934579439252,0.6511627906976745,3,"0.5701,0.6512,0.6279"
val,predictive_entropy_mean,0.737837036450704,0.04669297520614579,0.7511870265007019,0.6859230399131775,0.7764010429382324,3,"0.7512,0.7764,0.6859"
val,predictive_entropy_mean_calibrated,1.125241994857788,0.053760144058428015,1.127238392829895,1.0705114603042605,1.177976131439209,3,"1.1272,1.1780,1.0705"
val,recall_C1,0.5944444444444444,0.11042321783500533,0.6291666666666667,0.4708333333333333,0.6833333333333333,3,"0.6833,0.4708,0.6292"
val,recall_C2,0.7375000000000002,0.02886751345948125,0.7541666666666667,0.7041666666666667,0.7541666666666667,3,"0.7542,0.7042,0.7542"
val,recall_C3,0.47698744769874474,0.08015583288982438,0.4393305439330544,0.4225941422594142,0.5690376569037657,3,"0.4226,0.4393,0.5690"
val,recall_C4,0.46272855133614627,0.0489039061904746,0.4556962025316455,0.4177215189873418,0.5147679324894515,3,"0.4557,0.5148,0.4177"
val,recall_C5,0.38312586445366525,0.057545350104328465,0.3983402489626556,0.3195020746887966,0.4315352697095436,3,"0.3195,0.4315,0.3983"
val,recall_C6,0.5146443514644351,0.04825339997770206,0.5104602510460251,0.4686192468619247,0.5648535564853556,3,"0.5105,0.4686,0.5649"
val,support_C1,240.0,0.0,240.0,240.0,240.0,3,"240.0000,240.0000,240.0000"
val,support_C2,240.0,0.0,240.0,240.0,240.0,3,"240.0000,240.0000,240.0000"
val,support_C3,239.0,0.0,239.0,239.0,239.0,3,"239.0000,239.0000,239.0000"
val,support_C4,237.0,0.0,237.0,237.0,237.0,3,"237.0000,237.0000,237.0000"
val,support_C5,241.0,0.0,241.0,241.0,241.0,3,"241.0000,241.0000,241.0000"
val,support_C6,239.0,0.0,239.0,239.0,239.0,3,"239.0000,239.0000,239.0000"
val,top1_prob_mean,0.6848240892092387,0.021634944521400423,0.6776073575019836,0.6677199006080627,0.7091450095176697,3,"0.6776,0.6677,0.7091"
val,top1_prob_mean_calibrated,0.5278648336728414,0.02539703412858256,0.5271573066711426,0.5028289556503296,0.553608238697052,3,"0.5272,0.5028,0.5536"
val,top1_prob_p25_calibrated,0.4099405035376549,0.02093733300568416,0.408132828772068,0.3899656161665916,0.4317230656743049,3,"0.4081,0.3900,0.4317"
val,top1_prob_p50_calibrated,0.5051555186510086,0.01876946350529486,0.5035260915756226,0.4872538894414902,0.5246865749359131,3,"0.5035,0.4873,0.5247"
val,top1_prob_p75_calibrated,0.6151234159866968,0.03174350835984791,0.6111394017934799,0.5855599790811539,0.6486708670854568,3,"0.6111,0.5856,0.6487"
val,top1_top2_margin_mean,0.45704041918118793,0.0318051380955397,0.4439180791378021,0.4338960349559784,0.4933071434497833,3,"0.4439,0.4339,0.4933"
val,top1_top2_margin_mean_calibrated,0.25925262272357935,0.030034537277356443,0.256233274936676,0.2308418005704879,0.2906827926635742,3,"0.2562,0.2308,0.2907"
val,weighted_f1,0.5254684692705249,0.02377798042403204,0.5170185696569208,0.5070694992039793,0.5523173389506748,3,"0.5170,0.5071,0.5523"
